"x" "y" "forest"
"1940" 2674800.234375 5982718.828125 "nonbeech"
"1941" 2674811.015625 5982718.828125 "nonbeech"
"1942" 2674821.796875 5982718.828125 "nonbeech"
"1943" 2674832.578125 5982718.828125 "nonbeech"
"1944" 2674843.359375 5982718.828125 "nonbeech"
"1945" 2674854.140625 5982718.828125 "nonbeech"
"1946" 2674864.921875 5982718.828125 "nonbeech"
"1947" 2674875.703125 5982718.828125 "nonbeech"
"1948" 2674886.484375 5982718.828125 "nonbeech"
"1949" 2674897.265625 5982718.828125 "nonbeech"
"1950" 2674908.046875 5982718.828125 "nonbeech"
"1951" 2674918.828125 5982718.828125 "nonbeech"
"1952" 2674929.609375 5982718.828125 "nonbeech"
"1953" 2674940.390625 5982718.828125 "nonbeech"
"1954" 2674951.171875 5982718.828125 "nonbeech"
"1955" 2674961.953125 5982718.828125 "nonbeech"
"1956" 2674972.734375 5982718.828125 "nonbeech"
"1957" 2674983.515625 5982718.828125 "nonbeech"
"1958" 2674994.296875 5982718.828125 "nonbeech"
"1959" 2675005.078125 5982718.828125 "nonbeech"
"1960" 2675015.859375 5982718.828125 "nonbeech"
"1961" 2675026.640625 5982718.828125 "nonbeech"
"1962" 2675037.421875 5982718.828125 "nonbeech"
"1963" 2675048.203125 5982718.828125 "nonbeech"
"1964" 2675058.984375 5982718.828125 "nonbeech"
"1965" 2675069.765625 5982718.828125 "nonbeech"
"1966" 2675080.546875 5982718.828125 "nonbeech"
"1967" 2675091.328125 5982718.828125 "nonbeech"
"1968" 2675102.109375 5982718.828125 "nonbeech"
"1969" 2675112.890625 5982718.828125 "nonbeech"
"1970" 2675123.671875 5982718.828125 "nonbeech"
"1971" 2675134.453125 5982718.828125 "beech"
"1972" 2675145.234375 5982718.828125 "beech"
"1973" 2675156.015625 5982718.828125 "nonbeech"
"1974" 2675166.796875 5982718.828125 "nonbeech"
"1975" 2675177.578125 5982718.828125 "nonbeech"
"1976" 2675188.359375 5982718.828125 "nonbeech"
"1977" 2675199.140625 5982718.828125 "nonbeech"
"1978" 2675209.921875 5982718.828125 "nonbeech"
"1979" 2675220.703125 5982718.828125 "nonbeech"
"1980" 2675231.484375 5982718.828125 "nonbeech"
"1981" 2675242.265625 5982718.828125 "nonbeech"
"1982" 2675253.046875 5982718.828125 "nonbeech"
"1983" 2675263.828125 5982718.828125 "nonbeech"
"1984" 2675274.609375 5982718.828125 "nonbeech"
"1988" 2674627.734375 5982729.609375 "nonbeech"
"1989" 2674638.515625 5982729.609375 "nonbeech"
"1996" 2674713.984375 5982729.609375 "nonbeech"
"1997" 2674724.765625 5982729.609375 "nonbeech"
"1998" 2674735.546875 5982729.609375 "nonbeech"
"1999" 2674746.328125 5982729.609375 "nonbeech"
"2000" 2674757.109375 5982729.609375 "nonbeech"
"2001" 2674767.890625 5982729.609375 "nonbeech"
"2002" 2674778.671875 5982729.609375 "nonbeech"
"2003" 2674789.453125 5982729.609375 "nonbeech"
"2004" 2674800.234375 5982729.609375 "nonbeech"
"2005" 2674811.015625 5982729.609375 "nonbeech"
"2006" 2674821.796875 5982729.609375 "nonbeech"
"2007" 2674832.578125 5982729.609375 "nonbeech"
"2008" 2674843.359375 5982729.609375 "nonbeech"
"2009" 2674854.140625 5982729.609375 "nonbeech"
"2010" 2674864.921875 5982729.609375 "nonbeech"
"2011" 2674875.703125 5982729.609375 "nonbeech"
"2012" 2674886.484375 5982729.609375 "nonbeech"
"2013" 2674897.265625 5982729.609375 "nonbeech"
"2014" 2674908.046875 5982729.609375 "nonbeech"
"2015" 2674918.828125 5982729.609375 "nonbeech"
"2016" 2674929.609375 5982729.609375 "nonbeech"
"2017" 2674940.390625 5982729.609375 "nonbeech"
"2018" 2674951.171875 5982729.609375 "nonbeech"
"2019" 2674961.953125 5982729.609375 "nonbeech"
"2020" 2674972.734375 5982729.609375 "nonbeech"
"2021" 2674983.515625 5982729.609375 "nonbeech"
"2022" 2674994.296875 5982729.609375 "nonbeech"
"2023" 2675005.078125 5982729.609375 "nonbeech"
"2024" 2675015.859375 5982729.609375 "nonbeech"
"2025" 2675026.640625 5982729.609375 "nonbeech"
"2026" 2675037.421875 5982729.609375 "nonbeech"
"2027" 2675048.203125 5982729.609375 "nonbeech"
"2028" 2675058.984375 5982729.609375 "nonbeech"
"2029" 2675069.765625 5982729.609375 "nonbeech"
"2030" 2675080.546875 5982729.609375 "nonbeech"
"2031" 2675091.328125 5982729.609375 "nonbeech"
"2032" 2675102.109375 5982729.609375 "nonbeech"
"2033" 2675112.890625 5982729.609375 "nonbeech"
"2034" 2675123.671875 5982729.609375 "nonbeech"
"2035" 2675134.453125 5982729.609375 "nonbeech"
"2036" 2675145.234375 5982729.609375 "nonbeech"
"2037" 2675156.015625 5982729.609375 "nonbeech"
"2038" 2675166.796875 5982729.609375 "nonbeech"
"2039" 2675177.578125 5982729.609375 "nonbeech"
"2040" 2675188.359375 5982729.609375 "nonbeech"
"2041" 2675199.140625 5982729.609375 "nonbeech"
"2042" 2675209.921875 5982729.609375 "nonbeech"
"2043" 2675220.703125 5982729.609375 "nonbeech"
"2044" 2675231.484375 5982729.609375 "nonbeech"
"2045" 2675242.265625 5982729.609375 "nonbeech"
"2046" 2675253.046875 5982729.609375 "nonbeech"
"2047" 2675263.828125 5982729.609375 "nonbeech"
"2048" 2675274.609375 5982729.609375 "nonbeech"
"2052" 2674627.734375 5982740.390625 "nonbeech"
"2053" 2674638.515625 5982740.390625 "nonbeech"
"2060" 2674713.984375 5982740.390625 "nonbeech"
"2061" 2674724.765625 5982740.390625 "nonbeech"
"2062" 2674735.546875 5982740.390625 "nonbeech"
"2063" 2674746.328125 5982740.390625 "nonbeech"
"2064" 2674757.109375 5982740.390625 "nonbeech"
"2065" 2674767.890625 5982740.390625 "nonbeech"
"2066" 2674778.671875 5982740.390625 "nonbeech"
"2067" 2674789.453125 5982740.390625 "nonbeech"
"2068" 2674800.234375 5982740.390625 "nonbeech"
"2069" 2674811.015625 5982740.390625 "nonbeech"
"2070" 2674821.796875 5982740.390625 "nonbeech"
"2071" 2674832.578125 5982740.390625 "nonbeech"
"2072" 2674843.359375 5982740.390625 "nonbeech"
"2073" 2674854.140625 5982740.390625 "nonbeech"
"2074" 2674864.921875 5982740.390625 "nonbeech"
"2075" 2674875.703125 5982740.390625 "nonbeech"
"2076" 2674886.484375 5982740.390625 "nonbeech"
"2077" 2674897.265625 5982740.390625 "nonbeech"
"2078" 2674908.046875 5982740.390625 "nonbeech"
"2079" 2674918.828125 5982740.390625 "nonbeech"
"2080" 2674929.609375 5982740.390625 "nonbeech"
"2081" 2674940.390625 5982740.390625 "nonbeech"
"2082" 2674951.171875 5982740.390625 "nonbeech"
"2083" 2674961.953125 5982740.390625 "nonbeech"
"2084" 2674972.734375 5982740.390625 "nonbeech"
"2085" 2674983.515625 5982740.390625 "nonbeech"
"2086" 2674994.296875 5982740.390625 "nonbeech"
"2087" 2675005.078125 5982740.390625 "nonbeech"
"2088" 2675015.859375 5982740.390625 "nonbeech"
"2089" 2675026.640625 5982740.390625 "nonbeech"
"2090" 2675037.421875 5982740.390625 "nonbeech"
"2091" 2675048.203125 5982740.390625 "nonbeech"
"2092" 2675058.984375 5982740.390625 "nonbeech"
"2093" 2675069.765625 5982740.390625 "nonbeech"
"2094" 2675080.546875 5982740.390625 "nonbeech"
"2095" 2675091.328125 5982740.390625 "nonbeech"
"2096" 2675102.109375 5982740.390625 "nonbeech"
"2097" 2675112.890625 5982740.390625 "nonbeech"
"2098" 2675123.671875 5982740.390625 "nonbeech"
"2099" 2675134.453125 5982740.390625 "nonbeech"
"2100" 2675145.234375 5982740.390625 "nonbeech"
"2101" 2675156.015625 5982740.390625 "nonbeech"
"2102" 2675166.796875 5982740.390625 "nonbeech"
"2103" 2675177.578125 5982740.390625 "nonbeech"
"2104" 2675188.359375 5982740.390625 "nonbeech"
"2105" 2675199.140625 5982740.390625 "nonbeech"
"2106" 2675209.921875 5982740.390625 "nonbeech"
"2107" 2675220.703125 5982740.390625 "nonbeech"
"2108" 2675231.484375 5982740.390625 "nonbeech"
"2109" 2675242.265625 5982740.390625 "nonbeech"
"2110" 2675253.046875 5982740.390625 "nonbeech"
"2111" 2675263.828125 5982740.390625 "nonbeech"
"2112" 2675274.609375 5982740.390625 "nonbeech"
"2116" 2674627.734375 5982751.171875 "nonbeech"
"2117" 2674638.515625 5982751.171875 "nonbeech"
"2125" 2674724.765625 5982751.171875 "nonbeech"
"2126" 2674735.546875 5982751.171875 "nonbeech"
"2127" 2674746.328125 5982751.171875 "nonbeech"
"2128" 2674757.109375 5982751.171875 "nonbeech"
"2129" 2674767.890625 5982751.171875 "nonbeech"
"2130" 2674778.671875 5982751.171875 "nonbeech"
"2131" 2674789.453125 5982751.171875 "nonbeech"
"2132" 2674800.234375 5982751.171875 "nonbeech"
"2133" 2674811.015625 5982751.171875 "nonbeech"
"2134" 2674821.796875 5982751.171875 "nonbeech"
"2135" 2674832.578125 5982751.171875 "nonbeech"
"2136" 2674843.359375 5982751.171875 "nonbeech"
"2137" 2674854.140625 5982751.171875 "nonbeech"
"2138" 2674864.921875 5982751.171875 "nonbeech"
"2139" 2674875.703125 5982751.171875 "nonbeech"
"2140" 2674886.484375 5982751.171875 "nonbeech"
"2141" 2674897.265625 5982751.171875 "nonbeech"
"2142" 2674908.046875 5982751.171875 "nonbeech"
"2143" 2674918.828125 5982751.171875 "nonbeech"
"2144" 2674929.609375 5982751.171875 "nonbeech"
"2145" 2674940.390625 5982751.171875 "nonbeech"
"2146" 2674951.171875 5982751.171875 "nonbeech"
"2147" 2674961.953125 5982751.171875 "nonbeech"
"2148" 2674972.734375 5982751.171875 "nonbeech"
"2149" 2674983.515625 5982751.171875 "nonbeech"
"2150" 2674994.296875 5982751.171875 "nonbeech"
"2151" 2675005.078125 5982751.171875 "nonbeech"
"2152" 2675015.859375 5982751.171875 "nonbeech"
"2153" 2675026.640625 5982751.171875 "nonbeech"
"2154" 2675037.421875 5982751.171875 "nonbeech"
"2155" 2675048.203125 5982751.171875 "nonbeech"
"2156" 2675058.984375 5982751.171875 "nonbeech"
"2157" 2675069.765625 5982751.171875 "nonbeech"
"2158" 2675080.546875 5982751.171875 "nonbeech"
"2159" 2675091.328125 5982751.171875 "nonbeech"
"2160" 2675102.109375 5982751.171875 "nonbeech"
"2161" 2675112.890625 5982751.171875 "nonbeech"
"2162" 2675123.671875 5982751.171875 "nonbeech"
"2163" 2675134.453125 5982751.171875 "nonbeech"
"2164" 2675145.234375 5982751.171875 "nonbeech"
"2165" 2675156.015625 5982751.171875 "nonbeech"
"2166" 2675166.796875 5982751.171875 "nonbeech"
"2167" 2675177.578125 5982751.171875 "nonbeech"
"2168" 2675188.359375 5982751.171875 "nonbeech"
"2169" 2675199.140625 5982751.171875 "nonbeech"
"2170" 2675209.921875 5982751.171875 "nonbeech"
"2171" 2675220.703125 5982751.171875 "nonbeech"
"2172" 2675231.484375 5982751.171875 "nonbeech"
"2173" 2675242.265625 5982751.171875 "nonbeech"
"2174" 2675253.046875 5982751.171875 "nonbeech"
"2175" 2675263.828125 5982751.171875 "nonbeech"
"2176" 2675274.609375 5982751.171875 "nonbeech"
"2180" 2674627.734375 5982761.953125 "nonbeech"
"2181" 2674638.515625 5982761.953125 "nonbeech"
"2190" 2674735.546875 5982761.953125 "nonbeech"
"2191" 2674746.328125 5982761.953125 "nonbeech"
"2192" 2674757.109375 5982761.953125 "nonbeech"
"2193" 2674767.890625 5982761.953125 "nonbeech"
"2194" 2674778.671875 5982761.953125 "nonbeech"
"2195" 2674789.453125 5982761.953125 "nonbeech"
"2196" 2674800.234375 5982761.953125 "nonbeech"
"2197" 2674811.015625 5982761.953125 "nonbeech"
"2198" 2674821.796875 5982761.953125 "nonbeech"
"2199" 2674832.578125 5982761.953125 "nonbeech"
"2200" 2674843.359375 5982761.953125 "nonbeech"
"2201" 2674854.140625 5982761.953125 "nonbeech"
"2202" 2674864.921875 5982761.953125 "nonbeech"
"2203" 2674875.703125 5982761.953125 "nonbeech"
"2204" 2674886.484375 5982761.953125 "nonbeech"
"2205" 2674897.265625 5982761.953125 "nonbeech"
"2206" 2674908.046875 5982761.953125 "nonbeech"
"2207" 2674918.828125 5982761.953125 "nonbeech"
"2208" 2674929.609375 5982761.953125 "nonbeech"
"2209" 2674940.390625 5982761.953125 "nonbeech"
"2210" 2674951.171875 5982761.953125 "nonbeech"
"2211" 2674961.953125 5982761.953125 "nonbeech"
"2212" 2674972.734375 5982761.953125 "nonbeech"
"2213" 2674983.515625 5982761.953125 "nonbeech"
"2214" 2674994.296875 5982761.953125 "nonbeech"
"2215" 2675005.078125 5982761.953125 "nonbeech"
"2216" 2675015.859375 5982761.953125 "nonbeech"
"2217" 2675026.640625 5982761.953125 "nonbeech"
"2218" 2675037.421875 5982761.953125 "nonbeech"
"2219" 2675048.203125 5982761.953125 "nonbeech"
"2220" 2675058.984375 5982761.953125 "nonbeech"
"2221" 2675069.765625 5982761.953125 "nonbeech"
"2222" 2675080.546875 5982761.953125 "nonbeech"
"2223" 2675091.328125 5982761.953125 "nonbeech"
"2224" 2675102.109375 5982761.953125 "nonbeech"
"2225" 2675112.890625 5982761.953125 "nonbeech"
"2226" 2675123.671875 5982761.953125 "nonbeech"
"2227" 2675134.453125 5982761.953125 "nonbeech"
"2228" 2675145.234375 5982761.953125 "nonbeech"
"2229" 2675156.015625 5982761.953125 "nonbeech"
"2230" 2675166.796875 5982761.953125 "nonbeech"
"2231" 2675177.578125 5982761.953125 "nonbeech"
"2232" 2675188.359375 5982761.953125 "nonbeech"
"2233" 2675199.140625 5982761.953125 "nonbeech"
"2234" 2675209.921875 5982761.953125 "nonbeech"
"2235" 2675220.703125 5982761.953125 "nonbeech"
"2236" 2675231.484375 5982761.953125 "nonbeech"
"2237" 2675242.265625 5982761.953125 "nonbeech"
"2238" 2675253.046875 5982761.953125 "nonbeech"
"2239" 2675263.828125 5982761.953125 "nonbeech"
"2240" 2675274.609375 5982761.953125 "nonbeech"
"2244" 2674627.734375 5982772.734375 "nonbeech"
"2245" 2674638.515625 5982772.734375 "nonbeech"
"2255" 2674746.328125 5982772.734375 "nonbeech"
"2256" 2674757.109375 5982772.734375 "nonbeech"
"2257" 2674767.890625 5982772.734375 "nonbeech"
"2258" 2674778.671875 5982772.734375 "nonbeech"
"2259" 2674789.453125 5982772.734375 "nonbeech"
"2260" 2674800.234375 5982772.734375 "nonbeech"
"2261" 2674811.015625 5982772.734375 "nonbeech"
"2262" 2674821.796875 5982772.734375 "nonbeech"
"2263" 2674832.578125 5982772.734375 "nonbeech"
"2264" 2674843.359375 5982772.734375 "nonbeech"
"2265" 2674854.140625 5982772.734375 "nonbeech"
"2266" 2674864.921875 5982772.734375 "nonbeech"
"2267" 2674875.703125 5982772.734375 "nonbeech"
"2268" 2674886.484375 5982772.734375 "nonbeech"
"2269" 2674897.265625 5982772.734375 "nonbeech"
"2270" 2674908.046875 5982772.734375 "nonbeech"
"2271" 2674918.828125 5982772.734375 "nonbeech"
"2272" 2674929.609375 5982772.734375 "nonbeech"
"2273" 2674940.390625 5982772.734375 "nonbeech"
"2274" 2674951.171875 5982772.734375 "nonbeech"
"2275" 2674961.953125 5982772.734375 "nonbeech"
"2276" 2674972.734375 5982772.734375 "nonbeech"
"2277" 2674983.515625 5982772.734375 "nonbeech"
"2278" 2674994.296875 5982772.734375 "nonbeech"
"2279" 2675005.078125 5982772.734375 "nonbeech"
"2280" 2675015.859375 5982772.734375 "nonbeech"
"2281" 2675026.640625 5982772.734375 "nonbeech"
"2282" 2675037.421875 5982772.734375 "nonbeech"
"2283" 2675048.203125 5982772.734375 "nonbeech"
"2284" 2675058.984375 5982772.734375 "nonbeech"
"2285" 2675069.765625 5982772.734375 "nonbeech"
"2286" 2675080.546875 5982772.734375 "nonbeech"
"2287" 2675091.328125 5982772.734375 "nonbeech"
"2288" 2675102.109375 5982772.734375 "nonbeech"
"2289" 2675112.890625 5982772.734375 "nonbeech"
"2290" 2675123.671875 5982772.734375 "nonbeech"
"2291" 2675134.453125 5982772.734375 "nonbeech"
"2292" 2675145.234375 5982772.734375 "nonbeech"
"2293" 2675156.015625 5982772.734375 "nonbeech"
"2294" 2675166.796875 5982772.734375 "nonbeech"
"2295" 2675177.578125 5982772.734375 "nonbeech"
"2296" 2675188.359375 5982772.734375 "nonbeech"
"2297" 2675199.140625 5982772.734375 "nonbeech"
"2298" 2675209.921875 5982772.734375 "nonbeech"
"2299" 2675220.703125 5982772.734375 "nonbeech"
"2300" 2675231.484375 5982772.734375 "nonbeech"
"2301" 2675242.265625 5982772.734375 "nonbeech"
"2302" 2675253.046875 5982772.734375 "nonbeech"
"2303" 2675263.828125 5982772.734375 "nonbeech"
"2304" 2675274.609375 5982772.734375 "nonbeech"
"2308" 2674627.734375 5982783.515625 "nonbeech"
"2309" 2674638.515625 5982783.515625 "nonbeech"
"2320" 2674757.109375 5982783.515625 "nonbeech"
"2321" 2674767.890625 5982783.515625 "nonbeech"
"2322" 2674778.671875 5982783.515625 "nonbeech"
"2323" 2674789.453125 5982783.515625 "nonbeech"
"2324" 2674800.234375 5982783.515625 "nonbeech"
"2325" 2674811.015625 5982783.515625 "nonbeech"
"2326" 2674821.796875 5982783.515625 "nonbeech"
"2327" 2674832.578125 5982783.515625 "nonbeech"
"2328" 2674843.359375 5982783.515625 "nonbeech"
"2329" 2674854.140625 5982783.515625 "nonbeech"
"2330" 2674864.921875 5982783.515625 "nonbeech"
"2331" 2674875.703125 5982783.515625 "nonbeech"
"2332" 2674886.484375 5982783.515625 "nonbeech"
"2333" 2674897.265625 5982783.515625 "nonbeech"
"2334" 2674908.046875 5982783.515625 "nonbeech"
"2335" 2674918.828125 5982783.515625 "nonbeech"
"2336" 2674929.609375 5982783.515625 "nonbeech"
"2337" 2674940.390625 5982783.515625 "nonbeech"
"2338" 2674951.171875 5982783.515625 "nonbeech"
"2339" 2674961.953125 5982783.515625 "nonbeech"
"2340" 2674972.734375 5982783.515625 "nonbeech"
"2341" 2674983.515625 5982783.515625 "nonbeech"
"2342" 2674994.296875 5982783.515625 "nonbeech"
"2343" 2675005.078125 5982783.515625 "nonbeech"
"2344" 2675015.859375 5982783.515625 "nonbeech"
"2345" 2675026.640625 5982783.515625 "nonbeech"
"2346" 2675037.421875 5982783.515625 "nonbeech"
"2347" 2675048.203125 5982783.515625 "nonbeech"
"2348" 2675058.984375 5982783.515625 "nonbeech"
"2349" 2675069.765625 5982783.515625 "nonbeech"
"2350" 2675080.546875 5982783.515625 "nonbeech"
"2351" 2675091.328125 5982783.515625 "nonbeech"
"2352" 2675102.109375 5982783.515625 "nonbeech"
"2353" 2675112.890625 5982783.515625 "nonbeech"
"2354" 2675123.671875 5982783.515625 "nonbeech"
"2355" 2675134.453125 5982783.515625 "nonbeech"
"2356" 2675145.234375 5982783.515625 "nonbeech"
"2357" 2675156.015625 5982783.515625 "nonbeech"
"2358" 2675166.796875 5982783.515625 "nonbeech"
"2359" 2675177.578125 5982783.515625 "nonbeech"
"2360" 2675188.359375 5982783.515625 "nonbeech"
"2361" 2675199.140625 5982783.515625 "nonbeech"
"2362" 2675209.921875 5982783.515625 "nonbeech"
"2363" 2675220.703125 5982783.515625 "nonbeech"
"2364" 2675231.484375 5982783.515625 "nonbeech"
"2365" 2675242.265625 5982783.515625 "nonbeech"
"2366" 2675253.046875 5982783.515625 "nonbeech"
"2367" 2675263.828125 5982783.515625 "nonbeech"
"2368" 2675274.609375 5982783.515625 "nonbeech"
"2373" 2674638.515625 5982794.296875 "nonbeech"
"2384" 2674757.109375 5982794.296875 "nonbeech"
"2385" 2674767.890625 5982794.296875 "nonbeech"
"2386" 2674778.671875 5982794.296875 "nonbeech"
"2387" 2674789.453125 5982794.296875 "nonbeech"
"2388" 2674800.234375 5982794.296875 "nonbeech"
"2389" 2674811.015625 5982794.296875 "nonbeech"
"2390" 2674821.796875 5982794.296875 "nonbeech"
"2391" 2674832.578125 5982794.296875 "nonbeech"
"2392" 2674843.359375 5982794.296875 "nonbeech"
"2393" 2674854.140625 5982794.296875 "nonbeech"
"2394" 2674864.921875 5982794.296875 "nonbeech"
"2395" 2674875.703125 5982794.296875 "nonbeech"
"2396" 2674886.484375 5982794.296875 "nonbeech"
"2397" 2674897.265625 5982794.296875 "nonbeech"
"2398" 2674908.046875 5982794.296875 "nonbeech"
"2399" 2674918.828125 5982794.296875 "nonbeech"
"2400" 2674929.609375 5982794.296875 "nonbeech"
"2401" 2674940.390625 5982794.296875 "nonbeech"
"2402" 2674951.171875 5982794.296875 "nonbeech"
"2403" 2674961.953125 5982794.296875 "nonbeech"
"2404" 2674972.734375 5982794.296875 "nonbeech"
"2405" 2674983.515625 5982794.296875 "nonbeech"
"2406" 2674994.296875 5982794.296875 "nonbeech"
"2407" 2675005.078125 5982794.296875 "nonbeech"
"2408" 2675015.859375 5982794.296875 "nonbeech"
"2409" 2675026.640625 5982794.296875 "nonbeech"
"2410" 2675037.421875 5982794.296875 "nonbeech"
"2411" 2675048.203125 5982794.296875 "nonbeech"
"2412" 2675058.984375 5982794.296875 "nonbeech"
"2413" 2675069.765625 5982794.296875 "nonbeech"
"2414" 2675080.546875 5982794.296875 "nonbeech"
"2415" 2675091.328125 5982794.296875 "nonbeech"
"2416" 2675102.109375 5982794.296875 "nonbeech"
"2417" 2675112.890625 5982794.296875 "nonbeech"
"2418" 2675123.671875 5982794.296875 "nonbeech"
"2419" 2675134.453125 5982794.296875 "nonbeech"
"2420" 2675145.234375 5982794.296875 "nonbeech"
"2421" 2675156.015625 5982794.296875 "nonbeech"
"2422" 2675166.796875 5982794.296875 "nonbeech"
"2423" 2675177.578125 5982794.296875 "nonbeech"
"2424" 2675188.359375 5982794.296875 "nonbeech"
"2425" 2675199.140625 5982794.296875 "nonbeech"
"2426" 2675209.921875 5982794.296875 "nonbeech"
"2427" 2675220.703125 5982794.296875 "nonbeech"
"2428" 2675231.484375 5982794.296875 "nonbeech"
"2429" 2675242.265625 5982794.296875 "nonbeech"
"2430" 2675253.046875 5982794.296875 "nonbeech"
"2431" 2675263.828125 5982794.296875 "nonbeech"
"2432" 2675274.609375 5982794.296875 "nonbeech"
"2437" 2674638.515625 5982805.078125 "nonbeech"
"2438" 2674649.296875 5982805.078125 "nonbeech"
"2449" 2674767.890625 5982805.078125 "nonbeech"
"2450" 2674778.671875 5982805.078125 "nonbeech"
"2451" 2674789.453125 5982805.078125 "nonbeech"
"2452" 2674800.234375 5982805.078125 "nonbeech"
"2453" 2674811.015625 5982805.078125 "nonbeech"
"2454" 2674821.796875 5982805.078125 "nonbeech"
"2455" 2674832.578125 5982805.078125 "nonbeech"
"2456" 2674843.359375 5982805.078125 "nonbeech"
"2457" 2674854.140625 5982805.078125 "nonbeech"
"2458" 2674864.921875 5982805.078125 "nonbeech"
"2459" 2674875.703125 5982805.078125 "nonbeech"
"2460" 2674886.484375 5982805.078125 "nonbeech"
"2461" 2674897.265625 5982805.078125 "nonbeech"
"2462" 2674908.046875 5982805.078125 "nonbeech"
"2463" 2674918.828125 5982805.078125 "nonbeech"
"2464" 2674929.609375 5982805.078125 "nonbeech"
"2465" 2674940.390625 5982805.078125 "nonbeech"
"2466" 2674951.171875 5982805.078125 "nonbeech"
"2467" 2674961.953125 5982805.078125 "nonbeech"
"2468" 2674972.734375 5982805.078125 "nonbeech"
"2469" 2674983.515625 5982805.078125 "nonbeech"
"2470" 2674994.296875 5982805.078125 "nonbeech"
"2471" 2675005.078125 5982805.078125 "nonbeech"
"2472" 2675015.859375 5982805.078125 "nonbeech"
"2473" 2675026.640625 5982805.078125 "nonbeech"
"2474" 2675037.421875 5982805.078125 "nonbeech"
"2475" 2675048.203125 5982805.078125 "nonbeech"
"2476" 2675058.984375 5982805.078125 "nonbeech"
"2477" 2675069.765625 5982805.078125 "nonbeech"
"2478" 2675080.546875 5982805.078125 "nonbeech"
"2479" 2675091.328125 5982805.078125 "nonbeech"
"2480" 2675102.109375 5982805.078125 "nonbeech"
"2481" 2675112.890625 5982805.078125 "nonbeech"
"2482" 2675123.671875 5982805.078125 "nonbeech"
"2483" 2675134.453125 5982805.078125 "nonbeech"
"2484" 2675145.234375 5982805.078125 "nonbeech"
"2485" 2675156.015625 5982805.078125 "nonbeech"
"2486" 2675166.796875 5982805.078125 "nonbeech"
"2487" 2675177.578125 5982805.078125 "nonbeech"
"2488" 2675188.359375 5982805.078125 "nonbeech"
"2489" 2675199.140625 5982805.078125 "nonbeech"
"2490" 2675209.921875 5982805.078125 "nonbeech"
"2491" 2675220.703125 5982805.078125 "nonbeech"
"2492" 2675231.484375 5982805.078125 "nonbeech"
"2493" 2675242.265625 5982805.078125 "nonbeech"
"2494" 2675253.046875 5982805.078125 "nonbeech"
"2495" 2675263.828125 5982805.078125 "nonbeech"
"2496" 2675274.609375 5982805.078125 "nonbeech"
"2515" 2674789.453125 5982815.859375 "nonbeech"
"2516" 2674800.234375 5982815.859375 "nonbeech"
"2517" 2674811.015625 5982815.859375 "nonbeech"
"2518" 2674821.796875 5982815.859375 "nonbeech"
"2519" 2674832.578125 5982815.859375 "nonbeech"
"2520" 2674843.359375 5982815.859375 "nonbeech"
"2521" 2674854.140625 5982815.859375 "nonbeech"
"2522" 2674864.921875 5982815.859375 "nonbeech"
"2523" 2674875.703125 5982815.859375 "nonbeech"
"2524" 2674886.484375 5982815.859375 "nonbeech"
"2525" 2674897.265625 5982815.859375 "nonbeech"
"2526" 2674908.046875 5982815.859375 "nonbeech"
"2527" 2674918.828125 5982815.859375 "nonbeech"
"2528" 2674929.609375 5982815.859375 "nonbeech"
"2529" 2674940.390625 5982815.859375 "nonbeech"
"2530" 2674951.171875 5982815.859375 "nonbeech"
"2531" 2674961.953125 5982815.859375 "nonbeech"
"2532" 2674972.734375 5982815.859375 "nonbeech"
"2533" 2674983.515625 5982815.859375 "nonbeech"
"2534" 2674994.296875 5982815.859375 "nonbeech"
"2535" 2675005.078125 5982815.859375 "nonbeech"
"2536" 2675015.859375 5982815.859375 "nonbeech"
"2537" 2675026.640625 5982815.859375 "nonbeech"
"2538" 2675037.421875 5982815.859375 "nonbeech"
"2539" 2675048.203125 5982815.859375 "nonbeech"
"2540" 2675058.984375 5982815.859375 "nonbeech"
"2541" 2675069.765625 5982815.859375 "nonbeech"
"2542" 2675080.546875 5982815.859375 "nonbeech"
"2543" 2675091.328125 5982815.859375 "nonbeech"
"2544" 2675102.109375 5982815.859375 "nonbeech"
"2545" 2675112.890625 5982815.859375 "nonbeech"
"2546" 2675123.671875 5982815.859375 "nonbeech"
"2547" 2675134.453125 5982815.859375 "nonbeech"
"2548" 2675145.234375 5982815.859375 "nonbeech"
"2549" 2675156.015625 5982815.859375 "nonbeech"
"2550" 2675166.796875 5982815.859375 "nonbeech"
"2551" 2675177.578125 5982815.859375 "nonbeech"
"2552" 2675188.359375 5982815.859375 "nonbeech"
"2553" 2675199.140625 5982815.859375 "nonbeech"
"2554" 2675209.921875 5982815.859375 "nonbeech"
"2555" 2675220.703125 5982815.859375 "nonbeech"
"2556" 2675231.484375 5982815.859375 "nonbeech"
"2557" 2675242.265625 5982815.859375 "nonbeech"
"2558" 2675253.046875 5982815.859375 "nonbeech"
"2559" 2675263.828125 5982815.859375 "nonbeech"
"2560" 2675274.609375 5982815.859375 "nonbeech"
"2580" 2674800.234375 5982826.640625 "nonbeech"
"2581" 2674811.015625 5982826.640625 "nonbeech"
"2582" 2674821.796875 5982826.640625 "nonbeech"
"2583" 2674832.578125 5982826.640625 "nonbeech"
"2584" 2674843.359375 5982826.640625 "nonbeech"
"2585" 2674854.140625 5982826.640625 "nonbeech"
"2586" 2674864.921875 5982826.640625 "nonbeech"
